Mechanism,Community_ID,Manuscript_label,Community_size,Gene
RNA self-attention,1,C1,679,ZNF638
RNA self-attention,1,C1,679,ZNF669
RNA self-attention,1,C1,679,ZNF670
RNA self-attention,1,C1,679,ZNF672
RNA self-attention,1,C1,679,ZNF691
RNA self-attention,1,C1,679,ZNF692
RNA self-attention,1,C1,679,ZNF695
RNA self-attention,1,C1,679,ZNF697
RNA self-attention,0,,654,A3GALT2
RNA self-attention,0,,654,AAK1
RNA self-attention,0,,654,ABCG5
RNA self-attention,0,,654,ACKR1
RNA self-attention,0,,654,ACP6
RNA self-attention,0,,654,ACTA1
RNA self-attention,0,,654,ACTG2
RNA self-attention,0,,654,ACYP2
RNA self-attention,0,,654,ADAMTS4
RNA self-attention,0,,654,ADAMTSL4-AS1
RNA self-attention,0,,654,ADCY10
RNA self-attention,0,,654,ADGRB2
RNA self-attention,0,,654,ADGRF3
RNA self-attention,0,,654,ADGRL2
RNA self-attention,0,,654,ADGRL4
RNA self-attention,0,,654,AGO4
RNA self-attention,0,,654,AGT
RNA self-attention,0,,654,AHCYL1
RNA self-attention,0,,654,AIM2
RNA self-attention,0,,654,AKT3
RNA self-attention,0,,654,ALKAL2
RNA self-attention,0,,654,AMPD1
RNA self-attention,0,,654,AMY1B
RNA self-attention,0,,654,ANGEL2
RNA self-attention,0,,654,ANGPTL7
RNA self-attention,0,,654,ANKRD65
RNA self-attention,0,,654,APCS
RNA self-attention,0,,654,APLF
RNA self-attention,0,,654,APOB
RNA self-attention,0,,654,ARHGAP30
RNA self-attention,0,,654,ARMH1
RNA self-attention,0,,654,ARTN
RNA self-attention,0,,654,ASAP2
RNA self-attention,0,,654,ASCL5
RNA self-attention,0,,654,ATP13A2
RNA self-attention,0,,654,ATP1A1
RNA self-attention,0,,654,ATP1B1
RNA self-attention,0,,654,ATP2B4
RNA self-attention,0,,654,ATP6V1B1
RNA self-attention,0,,654,AZIN2
RNA self-attention,0,,654,B3GALT2
RNA self-attention,0,,654,B3GNT2
RNA self-attention,0,,654,BABAM2
RNA self-attention,0,,654,BATF3
RNA self-attention,0,,654,BCAR3
RNA self-attention,0,,654,BCL11A
RNA self-attention,0,,654,BCL2L15
RNA self-attention,0,,654,BMP10
RNA self-attention,0,,654,BOLA1
RNA self-attention,0,,654,BRDT
RNA self-attention,0,,654,BROX
RNA self-attention,0,,654,BSND
RNA self-attention,0,,654,BTBD19
RNA self-attention,0,,654,C1GALT1C1L
RNA self-attention,0,,654,C1QC
RNA self-attention,0,,654,C1orf185
RNA self-attention,0,,654,C1orf220
RNA self-attention,0,,654,C1orf232
RNA self-attention,0,,654,C1orf53
RNA self-attention,0,,654,C1orf54
RNA self-attention,0,,654,C1orf74
RNA self-attention,0,,654,C2orf74
RNA self-attention,0,,654,C4BPB
RNA self-attention,0,,654,CALML6
RNA self-attention,0,,654,CAMK1G
RNA self-attention,0,,654,CAMK2N1
RNA self-attention,0,,654,CAMKMT
RNA self-attention,0,,654,CAMSAP2
RNA self-attention,0,,654,CAPN13
RNA self-attention,0,,654,CAPN14
RNA self-attention,0,,654,CAPN8
RNA self-attention,0,,654,CASQ1
RNA self-attention,0,,654,CASQ2
RNA self-attention,0,,654,CASZ1
RNA self-attention,0,,654,CC2D1B
RNA self-attention,0,,654,CCDC142
RNA self-attention,0,,654,CCDC30
RNA self-attention,0,,654,CD101
RNA self-attention,0,,654,CD160
RNA self-attention,0,,654,CD1A
RNA self-attention,0,,654,CD1C
RNA self-attention,0,,654,CD1D
RNA self-attention,0,,654,CD2
RNA self-attention,0,,654,CD244
RNA self-attention,0,,654,CD34
RNA self-attention,0,,654,CD5L
RNA self-attention,0,,654,CD84
RNA self-attention,0,,654,CDA
RNA self-attention,0,,654,CDCP2
RNA self-attention,0,,654,CDK18
RNA self-attention,0,,654,CDKL4
RNA self-attention,0,,654,CELSR2
RNA self-attention,0,,654,CEP68
RNA self-attention,0,,654,CFAP126
RNA self-attention,0,,654,CFAP74
RNA self-attention,0,,654,CFHR2
RNA self-attention,0,,654,CFHR3
RNA self-attention,0,,654,CHI3L1
RNA self-attention,0,,654,CHRM3
RNA self-attention,0,,654,CIART
RNA self-attention,0,,654,CIB4
RNA self-attention,0,,654,CITED4
RNA self-attention,0,,654,CLCA2
RNA self-attention,0,,654,CLCNKA
RNA self-attention,0,,654,CLCNKB
RNA self-attention,0,,654,CLEC20A
RNA self-attention,0,,654,CLIP4
RNA self-attention,0,,654,CLSTN1
RNA self-attention,0,,654,CMPK2
RNA self-attention,0,,654,CNIH3
RNA self-attention,0,,654,COL16A1
RNA self-attention,0,,654,COP1
RNA self-attention,0,,654,COQ8A
RNA self-attention,0,,654,COX7A2L
RNA self-attention,0,,654,CPLANE2
RNA self-attention,0,,654,CR2
RNA self-attention,0,,654,CRCT1
RNA self-attention,0,,654,CRP
RNA self-attention,0,,654,CRYBG2
RNA self-attention,0,,654,CSF3R
RNA self-attention,0,,654,CSRP1
RNA self-attention,0,,654,CTSK
RNA self-attention,0,,654,CTSS
RNA self-attention,0,,654,CTTNBP2NL
RNA self-attention,0,,654,CTXND2
RNA self-attention,0,,654,CYB561D1
RNA self-attention,0,,654,CYP4A22
RNA self-attention,0,,654,CYP4Z1
RNA self-attention,0,,654,CYS1
RNA self-attention,0,,654,DCDC2B
RNA self-attention,0,,654,DCDC2C
RNA self-attention,0,,654,DCLRE1B
RNA self-attention,0,,654,DCST2
RNA self-attention,0,,654,DDX59
RNA self-attention,0,,654,DENND2C
RNA self-attention,0,,654,DENND2D
RNA self-attention,0,,654,DENND4B
RNA self-attention,0,,654,DHX57
RNA self-attention,0,,654,DIO1
RNA self-attention,0,,654,DIPK1A
RNA self-attention,0,,654,DISC1
RNA self-attention,0,,654,DISP3
RNA self-attention,0,,654,DNAJC27
RNA self-attention,0,,654,DNASE2B
RNA self-attention,0,,654,DNM3
RNA self-attention,0,,654,DOCK7
RNA self-attention,0,,654,DPT
RNA self-attention,0,,654,DQX1
RNA self-attention,0,,654,DYSF
RNA self-attention,0,,654,ECE1
RNA self-attention,0,,654,ECHDC2
RNA self-attention,0,,654,EFEMP1
RNA self-attention,0,,654,EFNA4
RNA self-attention,0,,654,EFR3B
RNA self-attention,0,,654,EML6
RNA self-attention,0,,654,EPAS1
RNA self-attention,0,,654,EPHA2
RNA self-attention,0,,654,EPHA8
RNA self-attention,0,,654,EPHB2
RNA self-attention,0,,654,EPHX4
RNA self-attention,0,,654,ERICH3
RNA self-attention,0,,654,ESPN
RNA self-attention,0,,654,ESRRG
RNA self-attention,0,,654,ETNK2
RNA self-attention,0,,654,ETV3L
RNA self-attention,0,,654,EVI5
RNA self-attention,0,,654,EXO5
RNA self-attention,0,,654,EXOC6B
RNA self-attention,0,,654,F3
RNA self-attention,0,,654,FAM228A
RNA self-attention,0,,654,FAM228B
RNA self-attention,0,,654,FAM72A
RNA self-attention,0,,654,FASLG
RNA self-attention,0,,654,FBLIM1
RNA self-attention,0,,654,FBXO42
RNA self-attention,0,,654,FBXO44
RNA self-attention,0,,654,FBXO6
RNA self-attention,0,,654,FCER1G
RNA self-attention,0,,654,FCGR3A
RNA self-attention,0,,654,FCRL2
RNA self-attention,0,,654,FCRL3
RNA self-attention,0,,654,FCRL6
RNA self-attention,0,,654,FCRLB
RNA self-attention,0,,654,FGR
RNA self-attention,0,,654,FIGLA
RNA self-attention,0,,654,FKBP1B
RNA self-attention,0,,654,FLG
RNA self-attention,0,,654,FLG2
RNA self-attention,0,,654,FLVCR1
RNA self-attention,0,,654,FMN2
RNA self-attention,0,,654,FMO1
RNA self-attention,0,,654,FMO2
RNA self-attention,0,,654,FMO5
RNA self-attention,0,,654,FOXD2
RNA self-attention,0,,654,FOXE3
RNA self-attention,0,,654,FOXN2
RNA self-attention,0,,654,FPGT
RNA self-attention,0,,654,FRRS1
RNA self-attention,0,,654,FUCA1
RNA self-attention,0,,654,FYB2
RNA self-attention,0,,654,GALNT14
RNA self-attention,0,,654,GATAD2B
RNA self-attention,0,,654,GBP2
RNA self-attention,0,,654,GBP5
RNA self-attention,0,,654,GBP6
RNA self-attention,0,,654,GDF7
RNA self-attention,0,,654,GJA4
RNA self-attention,0,,654,GJA8
RNA self-attention,0,,654,GJB3
RNA self-attention,0,,654,GKN2
RNA self-attention,0,,654,GLIS1
RNA self-attention,0,,654,GLUL
RNA self-attention,0,,654,GNAT2
RNA self-attention,0,,654,GNG12
RNA self-attention,0,,654,GNG4
RNA self-attention,0,,654,GOLPH3L
RNA self-attention,0,,654,GORAB
RNA self-attention,0,,654,GPR137B
RNA self-attention,0,,654,GPR157
RNA self-attention,0,,654,GPR161
RNA self-attention,0,,654,GPR25
RNA self-attention,0,,654,GPR61
RNA self-attention,0,,654,GPR88
RNA self-attention,0,,654,GPX7
RNA self-attention,0,,654,GRHL1
RNA self-attention,0,,654,GRHL3
RNA self-attention,0,,654,GSTM2
RNA self-attention,0,,654,GSTM3
RNA self-attention,0,,654,GSTM5
RNA self-attention,0,,654,GUCA2A
RNA self-attention,0,,654,GUCA2B
RNA self-attention,0,,654,HAAO
RNA self-attention,0,,654,HAX1
RNA self-attention,0,,654,HCN3
RNA self-attention,0,,654,HEYL
RNA self-attention,0,,654,HFM1
RNA self-attention,0,,654,HHAT
RNA self-attention,0,,654,HHIPL2
RNA self-attention,0,,654,HK2
RNA self-attention,0,,654,HMCN1
RNA self-attention,0,,654,HMGCL
RNA self-attention,0,,654,HMGCS2
RNA self-attention,0,,654,HNRNPCL2
RNA self-attention,0,,654,HOOK1
RNA self-attention,0,,654,HORMAD1
RNA self-attention,0,,654,HPCA
RNA self-attention,0,,654,HPCAL4
RNA self-attention,0,,654,HPDL
RNA self-attention,0,,654,HS1BP3
RNA self-attention,0,,654,HSD11B1
RNA self-attention,0,,654,HSPB7
RNA self-attention,0,,654,HTR6
RNA self-attention,0,,654,IAH1
RNA self-attention,0,,654,IBA57-DT
RNA self-attention,0,,654,ID2
RNA self-attention,0,,654,IFFO2
RNA self-attention,0,,654,IFNLR1
RNA self-attention,0,,654,IGFN1
RNA self-attention,0,,654,IGSF21
RNA self-attention,0,,654,IL10
RNA self-attention,0,,654,IL19
RNA self-attention,0,,654,IL20
RNA self-attention,0,,654,IL6R
RNA self-attention,0,,654,ILDR2
RNA self-attention,0,,654,INAVA
RNA self-attention,0,,654,INPP5B
RNA self-attention,0,,654,INSRR
RNA self-attention,0,,654,IRF6
RNA self-attention,0,,654,ITLN1
RNA self-attention,0,,654,ITPKB
RNA self-attention,0,,654,ITSN2
RNA self-attention,0,,654,IVL
RNA self-attention,0,,654,KANK4
RNA self-attention,0,,654,KCNA10
RNA self-attention,0,,654,KCNA2
RNA self-attention,0,,654,KCNC4
RNA self-attention,0,,654,KCNH1
RNA self-attention,0,,654,KCNJ9
RNA self-attention,0,,654,KCNN3
RNA self-attention,0,,654,KCNS3
RNA self-attention,0,,654,KDM4A
RNA self-attention,0,,654,KDM5B
RNA self-attention,0,,654,KIAA0040
RNA self-attention,0,,654,KIF26B
RNA self-attention,0,,654,KIF3C
RNA self-attention,0,,654,KIRREL1
RNA self-attention,0,,654,KISS1
RNA self-attention,0,,654,KLHDC7A
RNA self-attention,0,,654,KLHDC8A
RNA self-attention,0,,654,KLHL20
RNA self-attention,0,,654,KMO
RNA self-attention,0,,654,KNCN
RNA self-attention,0,,654,KRTCAP3
RNA self-attention,0,,654,LACTBL1
RNA self-attention,0,,654,LAD1
RNA self-attention,0,,654,LAMB3
RNA self-attention,0,,654,LAMC2
RNA self-attention,0,,654,LBH
RNA self-attention,0,,654,LBX2
RNA self-attention,0,,654,LCE1A
RNA self-attention,0,,654,LCE1B
RNA self-attention,0,,654,LCE1C
RNA self-attention,0,,654,LCE1E
RNA self-attention,0,,654,LCE1F
RNA self-attention,0,,654,LCE4A
RNA self-attention,0,,654,LCK
RNA self-attention,0,,654,LCLAT1
RNA self-attention,0,,654,LDLRAD2
RNA self-attention,0,,654,LDLRAP1
RNA self-attention,0,,654,LEFTY2
RNA self-attention,0,,654,LEMD1
RNA self-attention,0,,654,LGALS8
RNA self-attention,0,,654,LHCGR
RNA self-attention,0,,654,LHX4
RNA self-attention,0,,654,LHX8
RNA self-attention,0,,654,LIN28A
RNA self-attention,0,,654,LINC00303
RNA self-attention,0,,654,LINC00862
RNA self-attention,0,,654,LINC01356
RNA self-attention,0,,654,LINC01555
RNA self-attention,0,,654,LIX1L
RNA self-attention,0,,654,LRATD1
RNA self-attention,0,,654,LRRC39
RNA self-attention,0,,654,LRRC53
RNA self-attention,0,,654,LRRC7
RNA self-attention,0,,654,LRRC8D
RNA self-attention,0,,654,LRRIQ3
RNA self-attention,0,,654,LUZP1
RNA self-attention,0,,654,LYPLAL1
RNA self-attention,0,,654,LYSMD1
RNA self-attention,0,,654,LYST
RNA self-attention,0,,654,M1AP
RNA self-attention,0,,654,MAEL
RNA self-attention,0,,654,MAGOH
RNA self-attention,0,,654,MAN1C1
RNA self-attention,0,,654,MAP10
RNA self-attention,0,,654,MAP1LC3C
RNA self-attention,0,,654,MAP3K21
RNA self-attention,0,,654,MARK1
RNA self-attention,0,,654,MASP2
RNA self-attention,0,,654,MCEE
RNA self-attention,0,,654,MCOLN3
RNA self-attention,0,,654,MEF2D
RNA self-attention,0,,654,MEIS1
RNA self-attention,0,,654,MFAP2
RNA self-attention,0,,654,MFSD2A
RNA self-attention,0,,654,MIB2
RNA self-attention,0,,654,MIER1
RNA self-attention,0,,654,MIGA1
RNA self-attention,0,,654,MMACHC
RNA self-attention,0,,654,MPL
RNA self-attention,0,,654,MR1
RNA self-attention,0,,654,MRPL20
RNA self-attention,0,,654,MRPL55
RNA self-attention,0,,654,MSGN1
RNA self-attention,0,,654,MSH4
RNA self-attention,0,,654,MTHFD2
RNA self-attention,0,,654,MUTYH
RNA self-attention,0,,654,MXRA8
RNA self-attention,0,,654,MYBPH
RNA self-attention,0,,654,MYBPHL
RNA self-attention,0,,654,MYCL
RNA self-attention,0,,654,MYOC
RNA self-attention,0,,654,MYOCOS
RNA self-attention,0,,654,MYOM3
RNA self-attention,0,,654,MYT1L
RNA self-attention,0,,654,NAT8
RNA self-attention,0,,654,NBL1
RNA self-attention,0,,654,NBPF1
RNA self-attention,0,,654,NBPF19
RNA self-attention,0,,654,NBPF6
RNA self-attention,0,,654,NBPF9
RNA self-attention,0,,654,NCSTN
RNA self-attention,0,,654,NECTIN4
RNA self-attention,0,,654,NEXN
RNA self-attention,0,,654,NEXN-AS1
RNA self-attention,0,,654,NGF
RNA self-attention,0,,654,NHLH2
RNA self-attention,0,,654,NKAIN1
RNA self-attention,0,,654,NLRC4
RNA self-attention,0,,654,NMNAT2
RNA self-attention,0,,654,NOTCH2
RNA self-attention,0,,654,NOTCH2NLA
RNA self-attention,0,,654,NOTCH2NLB
RNA self-attention,0,,654,NPPA
RNA self-attention,0,,654,NPPB
RNA self-attention,0,,654,NR1I3
RNA self-attention,0,,654,NSL1
RNA self-attention,0,,654,NUP210L
RNA self-attention,0,,654,OBSCN-AS1
RNA self-attention,0,,654,ODF2L
RNA self-attention,0,,654,ODR4
RNA self-attention,0,,654,OPN3
RNA self-attention,0,,654,OR10K2
RNA self-attention,0,,654,OR10R2
RNA self-attention,0,,654,OR10T2
RNA self-attention,0,,654,OR10X1
RNA self-attention,0,,654,OR10Z1
RNA self-attention,0,,654,OR14K1
RNA self-attention,0,,654,OR2AJ1
RNA self-attention,0,,654,OR2G6
RNA self-attention,0,,654,OR2L3
RNA self-attention,0,,654,OR2M2
RNA self-attention,0,,654,OR2T10
RNA self-attention,0,,654,OR2T11
RNA self-attention,0,,654,OR2T27
RNA self-attention,0,,654,OR2T3
RNA self-attention,0,,654,OR2T34
RNA self-attention,0,,654,OR2T35
RNA self-attention,0,,654,OR2T4
RNA self-attention,0,,654,OR2T5
RNA self-attention,0,,654,OR2T8
RNA self-attention,0,,654,OR4F5
RNA self-attention,0,,654,OR6K2
RNA self-attention,0,,654,OR6K6
RNA self-attention,0,,654,OR6N1
RNA self-attention,0,,654,OR6N2
RNA self-attention,0,,654,ORC1
RNA self-attention,0,,654,OSCP1
RNA self-attention,0,,654,OTOF
RNA self-attention,0,,654,OTUD7B
RNA self-attention,0,,654,OTX1
RNA self-attention,0,,654,OVGP1
RNA self-attention,0,,654,OXCT2
RNA self-attention,0,,654,P3R3URF
RNA self-attention,0,,654,PADI3
RNA self-attention,0,,654,PADI4
RNA self-attention,0,,654,PAQR7
RNA self-attention,0,,654,PCNX2
RNA self-attention,0,,654,PDC
RNA self-attention,0,,654,PDE4B
RNA self-attention,0,,654,PDPN
RNA self-attention,0,,654,PDZK1IP1
RNA self-attention,0,,654,PELI1
RNA self-attention,0,,654,PERM1
RNA self-attention,0,,654,PEX19
RNA self-attention,0,,654,PFN4
RNA self-attention,0,,654,PGLYRP4
RNA self-attention,0,,654,PHACTR4
RNA self-attention,0,,654,PHC2
RNA self-attention,0,,654,PIGM
RNA self-attention,0,,654,PIGV
RNA self-attention,0,,654,PIK3CD
RNA self-attention,0,,654,PINK1
RNA self-attention,0,,654,PLA2G2C
RNA self-attention,0,,654,PLA2G2E
RNA self-attention,0,,654,PLA2G2F
RNA self-attention,0,,654,PLEKHA6
RNA self-attention,0,,654,PLEKHH2
RNA self-attention,0,,654,PLEKHN1
RNA self-attention,0,,654,PLEKHO1
RNA self-attention,0,,654,PLPP3
RNA self-attention,0,,654,PLPPR5
RNA self-attention,0,,654,PM20D1
RNA self-attention,0,,654,POU3F1
RNA self-attention,0,,654,PPCS
RNA self-attention,0,,654,PPFIA4
RNA self-attention,0,,654,PPIAL4A
RNA self-attention,0,,654,PPIAL4C
RNA self-attention,0,,654,PPIAL4D
RNA self-attention,0,,654,PPIAL4F
RNA self-attention,0,,654,PPM1J
RNA self-attention,0,,654,PPP1R21
RNA self-attention,0,,654,PRAMEF12
RNA self-attention,0,,654,PRAMEF18
RNA self-attention,0,,654,PRAMEF19
RNA self-attention,0,,654,PRAMEF20
RNA self-attention,0,,654,PRAMEF8
RNA self-attention,0,,654,PRG4
RNA self-attention,0,,654,PRKAB2
RNA self-attention,0,,654,PRKACB
RNA self-attention,0,,654,PRKCE
RNA self-attention,0,,654,PRKCZ
RNA self-attention,0,,654,PROKR1
RNA self-attention,0,,654,PRUNE1
RNA self-attention,0,,654,PSEN2
RNA self-attention,0,,654,PTBP2
RNA self-attention,0,,654,PTCH2
RNA self-attention,0,,654,PTGFR
RNA self-attention,0,,654,PTGS2
RNA self-attention,0,,654,PTPN14
RNA self-attention,0,,654,PUS10
RNA self-attention,0,,654,RAB25
RNA self-attention,0,,654,RAB3B
RNA self-attention,0,,654,RAB7B
RNA self-attention,0,,654,RASAL2
RNA self-attention,0,,654,RASGRP3
RNA self-attention,0,,654,RBKS
RNA self-attention,0,,654,RBP7
RNA self-attention,0,,654,REG1B
RNA self-attention,0,,654,REG3G
RNA self-attention,0,,654,RGS16
RNA self-attention,0,,654,RGS18
RNA self-attention,0,,654,RGS8
RNA self-attention,0,,654,RHBDL2
RNA self-attention,0,,654,RHBG
RNA self-attention,0,,654,RHOU
RNA self-attention,0,,654,RIIAD1
RNA self-attention,0,,654,RNF115
RNA self-attention,0,,654,RNF223
RNA self-attention,0,,654,RNPC3
RNA self-attention,0,,654,ROR1
RNA self-attention,0,,654,RSAD2
RNA self-attention,0,,654,RSC1A1
RNA self-attention,0,,654,RSPO1
RNA self-attention,0,,654,RUSC1-AS1
RNA self-attention,0,,654,RYR2
RNA self-attention,0,,654,S100A12
RNA self-attention,0,,654,S100A3
RNA self-attention,0,,654,S100A4
RNA self-attention,0,,654,S100A5
RNA self-attention,0,,654,S100A7A
RNA self-attention,0,,654,S1PR1
RNA self-attention,0,,654,SAMD11
RNA self-attention,0,,654,SCMH1
RNA self-attention,0,,654,SDCCAG8
RNA self-attention,0,,654,SEC16B
RNA self-attention,0,,654,SEMA4F
RNA self-attention,0,,654,SERINC2
RNA self-attention,0,,654,SERPINC1
RNA self-attention,0,,654,SERTAD4-AS1
RNA self-attention,0,,654,SETSIP
RNA self-attention,0,,654,SFN
RNA self-attention,0,,654,SFXN5
RNA self-attention,0,,654,SGIP1
RNA self-attention,0,,654,SH2D1B
RNA self-attention,0,,654,SH2D5
RNA self-attention,0,,654,SH3YL1
RNA self-attention,0,,654,SHE
RNA self-attention,0,,654,SHISA4
RNA self-attention,0,,654,SIPA1L2
RNA self-attention,0,,654,SIX2
RNA self-attention,0,,654,SKI
RNA self-attention,0,,654,SLAMF1
RNA self-attention,0,,654,SLAMF8
RNA self-attention,0,,654,SLC1A4
RNA self-attention,0,,654,SLC22A15
RNA self-attention,0,,654,SLC27A3
RNA self-attention,0,,654,SLC30A2
RNA self-attention,0,,654,SLC35A3
RNA self-attention,0,,654,SLC35E2A
RNA self-attention,0,,654,SLC35E2B
RNA self-attention,0,,654,SLC35F3
RNA self-attention,0,,654,SLC3A1
RNA self-attention,0,,654,SLC44A5
RNA self-attention,0,,654,SLC45A3
RNA self-attention,0,,654,SLC5A9
RNA self-attention,0,,654,SLC6A17
RNA self-attention,0,,654,SLC9A1
RNA self-attention,0,,654,SLC9C2
RNA self-attention,0,,654,SLFNL1
RNA self-attention,0,,654,SNX7
RNA self-attention,0,,654,SPAG17
RNA self-attention,0,,654,SPAST
RNA self-attention,0,,654,SPATA1
RNA self-attention,0,,654,SPATA46
RNA self-attention,0,,654,SPRR1A
RNA self-attention,0,,654,SPRR2D
RNA self-attention,0,,654,SPRR4
RNA self-attention,0,,654,SPRR5
RNA self-attention,0,,654,SPTBN1
RNA self-attention,0,,654,SRARP
RNA self-attention,0,,654,SRGAP2
RNA self-attention,0,,654,SRGAP2B
RNA self-attention,0,,654,SRSF4
RNA self-attention,0,,654,SRSF7
RNA self-attention,0,,654,SSBP3-AS1
RNA self-attention,0,,654,ST3GAL3
RNA self-attention,0,,654,STON1
RNA self-attention,0,,654,STUM
RNA self-attention,0,,654,STX12
RNA self-attention,0,,654,STX6
RNA self-attention,0,,654,STXBP3
RNA self-attention,0,,654,SV2A
RNA self-attention,0,,654,SYCP1
RNA self-attention,0,,654,SYDE2
RNA self-attention,0,,654,SYT6
RNA self-attention,0,,654,TAF1B
RNA self-attention,0,,654,TAS1R1
RNA self-attention,0,,654,TBX19
RNA self-attention,0,,654,TCEA3
RNA self-attention,0,,654,TCEANC2
RNA self-attention,0,,654,TCHH
RNA self-attention,0,,654,TCHHL1
RNA self-attention,0,,654,TDRD5
RNA self-attention,0,,654,TENT5B
RNA self-attention,0,,654,TESK2
RNA self-attention,0,,654,TEX35
RNA self-attention,0,,654,TGFA
RNA self-attention,0,,654,THBS3
RNA self-attention,0,,654,THEM5
RNA self-attention,0,,654,THEMIS2
RNA self-attention,0,,654,TLR5
RNA self-attention,0,,654,TLX2
RNA self-attention,0,,654,TMCC2
RNA self-attention,0,,654,TMCO2
RNA self-attention,0,,654,TMCO4
RNA self-attention,0,,654,TMEM125
RNA self-attention,0,,654,TMEM17
RNA self-attention,0,,654,TMEM222
RNA self-attention,0,,654,TMEM247
RNA self-attention,0,,654,TMEM269
RNA self-attention,0,,654,TMEM39B
RNA self-attention,0,,654,TMEM53
RNA self-attention,0,,654,TMEM61
RNA self-attention,0,,654,TMEM78
RNA self-attention,0,,654,TMEM82
RNA self-attention,0,,654,TMIGD3
RNA self-attention,0,,654,TMOD4
RNA self-attention,0,,654,TNFRSF25
RNA self-attention,0,,654,TNFRSF4
RNA self-attention,0,,654,TNFRSF9
RNA self-attention,0,,654,TNFSF18
RNA self-attention,0,,654,TNNI3K
RNA self-attention,0,,654,TNNT2
RNA self-attention,0,,654,TNR
RNA self-attention,0,,654,TOR1AIP1
RNA self-attention,0,,654,TP73
RNA self-attention,0,,654,TRAF5
RNA self-attention,0,,654,TRIM17
RNA self-attention,0,,654,TRIM45
RNA self-attention,0,,654,TRIM63
RNA self-attention,0,,654,TRNP1
RNA self-attention,0,,654,TSACC
RNA self-attention,0,,654,TTC22
RNA self-attention,0,,654,TXNIP
RNA self-attention,0,,654,UBR4
RNA self-attention,0,,654,UBXN2A
RNA self-attention,0,,654,UCHL5
RNA self-attention,0,,654,UCN
RNA self-attention,0,,654,USP33
RNA self-attention,0,,654,VANGL2
RNA self-attention,0,,654,VSIG8
RNA self-attention,0,,654,VWA5B1
RNA self-attention,0,,654,WDR54
RNA self-attention,0,,654,WDR64
RNA self-attention,0,,654,WNT2B
RNA self-attention,0,,654,XCL1
RNA self-attention,0,,654,XCL2
RNA self-attention,0,,654,YIPF1
RNA self-attention,0,,654,ZBED6
RNA self-attention,0,,654,ZBTB48
RNA self-attention,0,,654,ZBTB8A
RNA self-attention,0,,654,ZC3H11A
RNA self-attention,0,,654,ZMYM1
RNA self-attention,0,,654,ZMYM6
RNA self-attention,0,,654,ZMYND12
RNA self-attention,0,,654,ZNF362
RNA self-attention,0,,654,ZNF436-AS1
RNA self-attention,0,,654,ZNF512
RNA self-attention,0,,654,ZNF513
RNA self-attention,0,,654,ZNF683
RNA self-attention,0,,654,ZSCAN20
RNA self-attention,0,,654,ZSWIM5
RNA self-attention,2,,510,AADACL4
RNA self-attention,2,,510,ABCG8
RNA self-attention,2,,510,ABL2
RNA self-attention,2,,510,ACTL8
RNA self-attention,2,,510,ADAM17
RNA self-attention,2,,510,ADCY3
RNA self-attention,2,,510,ADORA1
RNA self-attention,2,,510,ADORA3
RNA self-attention,2,,510,AGO1
RNA self-attention,2,,510,AGRN
RNA self-attention,2,,510,AKNAD1
RNA self-attention,2,,510,AKR7A3
RNA self-attention,2,,510,ALK
RNA self-attention,2,,510,ALMS1
RNA self-attention,2,,510,ALPL
RNA self-attention,2,,510,AMIGO1
RNA self-attention,2,,510,AMY2B
RNA self-attention,2,,510,ANGPTL1
RNA self-attention,2,,510,ANGPTL3
RNA self-attention,2,,510,ANKRD34A
RNA self-attention,2,,510,ANKRD35
RNA self-attention,2,,510,ANXA9
RNA self-attention,2,,510,AP4B1
RNA self-attention,2,,510,APOA2
RNA self-attention,2,,510,APOBEC4
RNA self-attention,2,,510,ARHGEF10L
RNA self-attention,2,,510,ARHGEF11
RNA self-attention,2,,510,ASXL2
RNA self-attention,2,,510,ATAD2B
RNA self-attention,2,,510,ATF6
RNA self-attention,2,,510,ATG4C
RNA self-attention,2,,510,ATP1A1-AS1
RNA self-attention,2,,510,ATP6V1C2
RNA self-attention,2,,510,ATP6V1E2
RNA self-attention,2,,510,ATP6V1G3
RNA self-attention,2,,510,ATXN7L2
RNA self-attention,2,,510,AVPR1B
RNA self-attention,2,,510,BCAN
RNA self-attention,2,,510,BECN2
RNA self-attention,2,,510,BGLAP
RNA self-attention,2,,510,BIRC6
RNA self-attention,2,,510,BNIPL
RNA self-attention,2,,510,BRINP2
RNA self-attention,2,,510,BTBD8
RNA self-attention,2,,510,C1QB
RNA self-attention,2,,510,C1orf115
RNA self-attention,2,,510,C1orf167
RNA self-attention,2,,510,C1orf198
RNA self-attention,2,,510,C1orf210
RNA self-attention,2,,510,C1orf226
RNA self-attention,2,,510,C1orf87
RNA self-attention,2,,510,C1orf94
RNA self-attention,2,,510,C2CD4D
RNA self-attention,2,,510,C2orf78
RNA self-attention,2,,510,C4BPA
RNA self-attention,2,,510,C8A
RNA self-attention,2,,510,C8B
RNA self-attention,2,,510,CA14
RNA self-attention,2,,510,CA6
RNA self-attention,2,,510,CACHD1
RNA self-attention,2,,510,CACNA1E
RNA self-attention,2,,510,CADM3
RNA self-attention,2,,510,CCDC121
RNA self-attention,2,,510,CCDC163
RNA self-attention,2,,510,CCDC185
RNA self-attention,2,,510,CCDC27
RNA self-attention,2,,510,CCDC88A
RNA self-attention,2,,510,CD164L2
RNA self-attention,2,,510,CD1B
RNA self-attention,2,,510,CD1E
